Country,L1Name,L2Name,number_of_urban_patches,patch_density,area_weigthed_mean_shape_index,area_weigthed_mean_nearest_neighbor,effective_mesh_size,area_weighted_mean_patch_size,Circuity_average,intersection_density,street_density,street_length_average,streets_per_node_average,urb_perfil,stt_perfil,area,population_density,CentLatitude,CentLongitude
Colombia,Bogota,SOACHA,83,0.4552,4.3988,74.4333,150.0042,1464.554,1.05835782966359,20.4323129488961,2874.16276007632,80.5900945906819,2.80970625798212,2,4,183.630703454094,24417.2423,4.53699380036255,-74.2276673948331
Argentina,San Miguel de Tucuman-Tafi Viejo,Capital,51,0.5624,2.7743,60.6778,5564.9107,7013.9634,1.01730432871386,78.5501855463868,14574.9751013706,104.692044604946,3.3067858067858,3,5,91.0373406537285,7855.327216,-26.8352190540383,-65.2186419411
Argentina,Buenos Aires,La Matanza,289,0.8803,6.5192,61.1865,7933.3924,15776.9919,1.01228544687854,58.4550689854949,11065.2927102605,104.831802480397,3.42813605977192,3,5,329.039043727289,10767.86544,-34.7712147809828,-58.625329150821
Brasil,Sao Paulo,SANTO ANDRT,97,0.552,2.2285,61.197,2205.5072,5833.1127,1.05932322015946,45.0213961307178,7565.77880387249,100.382124988237,3.01837240757439,2,1,176.582706962651,10482.87322,-23.7279603350732,-46.4415865455202
Argentina,Buenos Aires,Merlo,234,1.345,4.454,60.7372,2795.775,6290.3473,1.00609413154477,48.8875041055115,10181.0235468469,114.724799252622,3.51553354344889,3,5,174.379939331754,6875.195609,-34.711963333161,-58.7419744693496
Brasil,Santos,SANTOS,64,0.2281,4.1654,60.867,410.5405,3112.293,1.05558182368473,13.7153551310761,2441.24307549468,104.684499760997,3.08387850467289,2,4,281.946764268478,11668.13921,-23.8687783763859,-46.2915144612721
Chile,Santiago,PEÑALOLÉN,45,0.8393,2.8079,60.1838,1047.6831,2200.7588,1.06262970831549,79.1784859970919,10496.3805016678,78.2058963972878,2.8883785942492,2,5,53.7646046952242,9247.558267,-33.485194725556,-70.5250931516499
Brasil,Natal,NATAL,147,0.8791,5.1235,61.4545,1992.5719,3894.8811,1.03585910531806,89.3881104888101,12658.2782849941,85.6261634116323,3.02666909665269,2,5,168.366910517523,9681.450934,-5.80318242358206,-35.2289134042738
Chile,Santiago,LA GRANJA,1,0.0991,1.3208,,1009.26,1009.26,1.02340473051365,205.957567244492,23926.4595771385,70.5836774523907,3.09717314487632,6,5,10.1185891243611,13974.99158,-33.5355765265277,-70.6224850959692
El Salvador,San Salvador,MEJICANOS,44,2.258,3.6596,60.2255,404.0498,874.2837,1.08423144646946,52.4024255232372,7918.46762906729,85.8705617615325,2.48382749326145,2,1,19.6174125479009,16639.57181,13.7378892166707,-89.2187837425578
Argentina,Resistencia,San Ferdo,373,0.1037,6.9062,67.2295,76.3491,4571.7541,1.06130488610624,2.79060725574265,678.148319802556,136.046765572635,3.13012865090403,2,6,3612.47537762786,6656.71617,-27.7213342049288,-59.115266497185
Brasil,Belo Horizonte,BELO HORIZONTE,229,0.691,6.4738,60.3356,18888.5596,24544.8484,1.03798952789767,85.4055020656058,15003.2759261909,103.717640435126,3.10561913004455,3,5,333.116711592487,9569.043199,-19.9027392965681,-43.9598835098083
Colombia,Pereira,PEREIRA,400,0.6573,5.8277,82.1784,35.5541,969.86,1.18824789021081,6.73184114958455,1655.05298641155,140.245456801714,2.81867810489374,1,2,612.908104680192,20488.31872,4.78162693763299,-75.7126715469562
Argentina,Buenos Aires,Morón,14,0.2532,1.7863,360.9641,4421.7825,4932.3124,1.00625793946833,86.0390226073063,14945.586870371,98.1411013027429,3.48372093023255,3,5,55.4283376947034,6540.921606,-34.6502554054005,-58.6200087491385
Colombia,Barranquilla,SOLEDAD,48,0.7825,3.7287,61.1611,590.5468,1708.7148,1.01686072566537,92.1568583753652,9859.85512446722,62.0275655116393,3.1362700047536,2,5,61.7642582477784,25265.65536,10.9055593842844,-74.7768977615458
Colombia,Tunja,TUNJA,36,0.3053,3.2102,104.1144,6.3488,124.5304,1.06291054977644,19.8002528372983,3119.87665022511,93.0918857011572,2.93455882352941,5,4,118.78636193824,28470.16353,5.51800473355611,-73.3784157651304
Peru,Trujillo,TRUJILLO,11,0.2878,2.5271,60.2395,1931.0602,2712.5171,1.02678387314854,111.985065668735,14758.1212536044,78.2760644886344,3.16238947595428,2,5,38.4694153124271,11483.52759,-8.11258545945569,-79.0238582662469
Colombia,Armenia,ARMENIA,162,1.401,6.6137,65.959,196.6015,1312.8975,1.07490704999614,28.938717415015,4133.66441536102,82.988153099366,2.81207729468599,2,1,116.522095697662,16684.28043,4.49689683149576,-75.7276278948505
Costa Rica,San Jose,CARTAGO,268,0.9652,4.689,67.7505,128.1119,1548.1563,1.0562617324468,3.10644525566122,705.460757399138,128.755223897588,3.06370875995449,2,6,245.296452146169,6539.065798,9.81570664626665,-83.9213447684707
Argentina,Buenos Aires,Comuna 10,1,0.0807,1.6596,,1239.3,1239.3,1.00835919954645,110.519146532265,18956.2618407429,97.3435364048028,3.5644128113879,6,5,12.4322349847216,13666.74736,-34.6298111359459,-58.5030250282798
Chile,Santiago,PEDRO AGUIRRE CERDA,1,0.1141,1.3182,,876.42,876.42,1.01404066599082,195.293994913566,24480.3322348325,75.2985182252683,3.02546777546777,6,5,8.78163202488138,13806.6224,-33.491493670435,-70.6754532825756
Brasil,Rio de Janeiro,MESQUITA,2,0.0512,1.8576,134.1641,467.3667,1350.99,1.0345538606662,40.2583386015695,6721.08913635505,98.0957273274112,2.9851321585903,2,1,39.2465276731116,12525.32653,-22.7998552934661,-43.4503652156809
Brasil,Vitoria,VILA VELHA,190,0.9052,4.7747,62.8224,562.7188,2477.9495,1.04379911192145,35.9434493917339,6082.92198931089,96.894095917255,3.05248014731269,2,1,211.137220506868,9148.326463,-20.433988271321,-40.3782521501245
Guatemala,Guatemala City,Petapa,44,1.85,5.247,60.8856,531.3816,1069.4813,1.08764397853633,71.5532727458154,10854.3328626881,90.59391256327,2.81857976653696,2,1,23.9122535467821,14837.20781,14.5063303115741,-90.5554669325121
Argentina,Mendoza,Guaymallén,404,2.424,4.9269,65.2435,1637.5741,4303.1401,1.03149498684052,35.1894880944918,7283.27311792683,119.730040522731,3.05810488676996,2,1,167.15219000076,4563.02582,-32.8884499410982,-68.7427194838874
Argentina,Buenos Aires,Avellaneda,32,0.5591,3.0293,60.571,3417.2147,4356.9864,1.01879555124613,71.2069573258598,13464.9650915702,106.822490797239,3.36603860294117,3,5,57.3820333496556,7702.148799,-34.6785404171355,-58.3412095762458
Chile,Santiago,MAIPÚ,97,0.7045,3.3376,69.6101,1198.2594,3521.0147,1.03862876654373,73.6438345570644,8909.4957066481,72.9025947551062,3.0011536072411,2,5,138.056363593097,11192.76275,-33.5067523587064,-70.8093507727096
Chile,Rancagua,RANCAGUA,216,0.8256,4.2017,73.5055,352.9814,2681.8859,1.05522930651321,24.2614900414249,3388.38835593272,81.6249991240795,2.83921107628004,2,4,262.432356344509,6658.942349,-34.1258592458078,-70.8166841203967
Chile,Santiago,LA REINA,13,0.5547,1.896,60.09,1205.5095,1674.3009,1.03216209020614,84.3150436268646,12123.156876254,80.4573546411094,2.61530094271211,2,5,23.5070743575882,5983.370965,-33.447085874792,-70.536523165074
Argentina,Buenos Aires,Esteban Echeverría,126,1.0397,4.278,60.9738,2239.0606,4804.0065,1.01606825289465,42.1872460798759,8779.85238901296,116.03523662793,3.3472172351885,2,1,121.482212664379,5325.337767,-34.8322577693571,-58.4769867280449
Brasil,Blumenau,BLUMENAU,705,1.3601,8.8932,65.1808,545.875,3588.7131,1.09725993571603,11.8006834290435,2979.43772685404,138.123185635388,2.31669924889391,3,4,520.563070515135,3983.705192,-26.8850050026619,-49.0970250082762
Mexico,Guadalajara,Zapopan,486,0.4204,6.2669,65.6372,2014.4948,13011.219,1.0723521096873,21.0205301861308,3528.2035155603,97.3325182966165,2.90162467300013,3,4,1162.10199189539,6919.158907,20.7948959811205,-103.494183908243
Chile,Talca,TALCA,291,1.2558,4.3229,68.7242,398.7707,2609.4921,1.04535162937003,26.838828693412,3993.00427960728,87.9714682150223,2.92223454394233,2,1,232.387190635147,6359.053864,-35.4278132827818,-71.602509924158
Chile,Santiago,VITACURA,25,0.8796,2.5025,60.3621,1210.0664,1797.5967,1.07029928511548,73.1347191140695,12187.0569667738,100.912340729184,2.86746490503715,2,1,28.5090313500485,4539.776617,-33.3791539350201,-70.5725991836562
Brasil,Porto Alegre,PORTO ALEGRE,729,1.4684,8.0752,62.0375,5930.3635,15530.3761,1.04714672916689,41.603495191186,7112.85469953402,97.4802334824309,2.78678414096916,3,1,498.347552404501,7660.0547,-30.0953889830119,-51.1650672075482
Peru,Lima,RIMAC,1,0.0826,3.1943,,387.4295,684.9,1.05843844224102,99.9941994707266,13421.7405631719,80.0100285186058,2.89558514365802,6,5,12.1907071255354,25772.08352,-12.0236016729909,-77.0326748288628
Peru,Lima,BREÑA,1,0.3114,1.2583,,321.12,321.12,1.01800550073781,148.552054275392,20165.8006525312,83.8604186896712,3.32993890020366,6,5,3.23119059067439,25469.60638,-12.0591639134139,-77.0505924309604
Brasil,Goiania,GOI8NIA,955,1.3034,7.206,65.0557,4575.1117,13596.6654,1.04201817421746,49.0032979905877,8533.21847730468,105.290747854799,3.18439810628224,3,1,736.929992078006,5414.392676,-16.6430214835146,-49.2747930152654
Costa Rica,San Jose,MORA,119,0.7274,3.2281,107.037,2.06,91.6498,1.21214178228816,2.93220725294923,1620.65020593598,306.495145919495,2.47531734837799,5,3,164.722326334264,7462.881384,9.88418965581765,-84.2699718761694
Mexico,Mexico City,Tlalpan,141,0.4484,3.9536,62.9435,1048.3747,4828.5466,1.05773260988273,20.5652740911165,3988.30871313054,109.849269822369,2.78603304788324,2,4,316.164033175158,9447.425199,19.198339665262,-99.2062207897537
Brasil,Rio de Janeiro,NIL3POLIS,7,0.3609,1.5166,67.2098,476.0281,960.1206,1.01289154058089,53.2725933247769,9117.28865536955,94.5436662244867,2.73174258857556,2,1,19.4846906301673,16457.94334,-22.8210672737484,-43.4289512420271
Colombia,Bogota,ZIPAQUIRA,57,0.2926,2.8525,72.931,4.2446,181.2707,1.1133561081064,5.13621565613863,1128.95605465976,125.601763771122,2.86709886547811,5,2,196.253441732975,24570.06928,5.04559869055029,-74.0230009099278
Colombia,Palmira,PALMIRA,479,0.4757,3.4605,97.3131,22.5695,867.6992,1.09225980318988,4.01081118496174,1006.51205160993,147.380883829706,3.06520778072502,1,2,1014.00933936978,11247.42268,3.5580998595474,-76.2281885523562
Peru,Lima,BARRANCO,1,0.3644,1.7449,,165.3795,213.03,1.02538409083267,133.487280497051,19697.0696375796,90.2964734082584,3.2233502538071,6,5,2.76430831930949,15632.54002,-12.1440295170935,-77.020862521739
Brasil,Sao Paulo,MAU9,73,1.1799,5.5135,61.5169,1750.2406,2953.5016,1.06835885055855,54.2090998414504,10027.0653761869,113.467669024075,2.88718481933974,2,1,62.1482372858722,11713.10275,-23.6661343900313,-46.4464490360221
Chile,Santiago,SAN BERNARDO,227,1.4854,4.1234,66.0887,697.3806,2468.3647,1.05791347440313,37.0502147644124,5564.43497135851,89.4097296143082,2.90178301601692,2,1,153.305454128049,6502.758439,-33.6289573134289,-70.7238797868024
Brasil,Sao Paulo,OSASCO,17,0.2617,2.2235,60.0722,5341.2472,5866.6917,1.06088992607567,93.5905083835058,15628.2823886643,103.039512024822,2.94645227909721,3,5,65.2523434852532,11607.27147,-23.5287492296363,-46.7892673857075
Brasil,Sao Paulo,CARAPICUABA,20,0.579,2.5655,60.0284,3060.3186,3226.2638,1.07328991662218,87.9143058068972,14714.2428232273,100.719280785313,2.74520917678812,2,5,34.7042494619873,11615.08503,-23.5500406283475,-46.8419285071601
Argentina,Mar del Plata,General Pueyrredón,765,0.5313,6.727,68.6611,601.6461,8367.7196,1.02175518184797,10.8017493113859,2583.85280241196,130.072709203361,3.50296074720713,3,4,1442.35896898453,6031.642531,-37.9670095279625,-57.7403258149984
Colombia,Bogota,MADRID,161,1.3598,3.4554,83.2163,14.0317,284.9076,1.05212390734659,5.46828816942508,1302.83000080526,139.694454494442,2.77407407407407,4,2,119.23292624656,12012.14179,4.77188776629675,-74.2604594199495
Peru,Lima,MAGDALENA DEL MAR,3,0.9211,1.5252,67.0694,278.7569,300.7815,1.0224565270172,119.049382364957,18601.1527334197,92.9873989961436,3.36496350364963,2,5,3.28435135262903,17957.33121,-12.0938386850906,-77.0666944126584
Argentina,Buenos Aires,Lanús,3,0.0596,1.5529,60.0003,4984.4839,5006.7001,1.00528403535302,92.6582055091177,17151.0082567084,101.667753357138,3.56876938986556,3,5,50.4218700797121,9256.69658,-34.7066521919252,-58.3948377478546
Chile,Punta Arenas,PUNTA ARENAS,185,0.0104,3.688,101.1163,2.1162,1463.2656,1.09197507353128,0.227254548707516,65.2722432825897,165.956228377399,2.98518359458879,1,6,17729.0180676887,4945.727186,-53.642997314869,-72.0181164639091
Peru,Lima,SAN JUAN DE MIRAFLORES,10,0.4497,2.4941,60.3749,1488.1662,1810.5814,1.02318523345649,183.886244159989,22129.4831654259,74.3074033606195,3.10263459335624,2,5,22.3834034938409,21124.95281,-12.1574561418977,-76.96657539428
Costa Rica,San Jose,VASQUEZ DE CORONADO,102,0.4555,3.5573,65.634,16.7404,520.263,1.14024646380964,2.91545994144091,810.355089230879,157.833902951401,2.37449799196787,4,3,225.350378052284,8853.63755,10.0432588123174,-83.9481751486933
Chile,Santiago,PEÑAFLOR,136,1.9628,4.0224,66.2033,156.8744,863.6112,1.06026367253951,23.1033870236526,3720.15374228878,92.3576224683169,2.5809875403784,4,4,69.5136171313677,6457.553728,-33.6108756653841,-70.8936377613873
Mexico,Mexico City,Miguel Hidalgo,1,0.0216,1.8901,,4639.86,4639.86,1.05719966818492,94.3704099111788,17017.3437000972,106.998827452464,3.22755517463038,6,5,46.6353807739333,8007.43988,19.4280623721166,-99.2045669104077
Argentina,Buenos Aires,Quilmes,33,0.3586,2.3484,60.1275,6112.1935,7463.1763,1.01259486203191,83.3836441458572,14931.8330518388,98.9239833847892,3.45371961698993,3,5,92.2602997122932,7781.134569,-34.7359990176819,-58.2767306016356
Argentina,Corrientes,Capital,310,0.5519,4.0633,69.7805,314.7543,3684.5797,1.02997635209462,12.4769339508044,2323.68777963849,104.857951377413,3.27594339622641,2,4,564.161037299242,7648.238106,-27.521560664424,-58.7647297107491
Mexico,Mexico City,Coyoacln,1,0.0185,1.4939,,5392.17,5392.17,1.05031927371866,111.72110874825199,17768.3154049019,93.1846511058896,2.89822452117992,6,5,54.2064079729673,11484.48584,19.3266672064419,-99.1503763459972
Argentina,Buenos Aires,Comuna 6,1,0.146,1.2914,,684.9,684.9,1.00576424025686,83.1470409328252,15379.2585596035,106.145509976454,3.52596314907872,6,5,6.86735202592853,26725.94539,-34.6187342698568,-58.4443190717368
Brasil,Aracaju,ARACAJU,306,1.6831,3.9466,65.1338,970.5747,2700.4657,1.04357973376942,58.6577640568578,9084.13783902669,93.1648151363377,2.95448150293801,2,1,182.993678204224,8960.756136,-10.9941557203916,-37.0949070793842
Chile,Concepcion,CHIGUAYANTE,16,0.2528,3.1001,61.745,108.9153,792.4729,1.05106519438692,24.7259594267518,3612.96744083419,82.2386252573168,2.66269083969465,4,1,63.4151327735143,10735.06926,-36.9004865720963,-72.9984935190278
Mexico,Xalapa,Xalapa,122,0.9795,4.9001,68.7973,1716.1544,4294.746,1.066413788815,70.5371002608296,10149.9005016742,83.1859157750843,2.82582194311045,2,1,125.239058131592,9192.268051,19.5438697970885,-96.8883447697376
Argentina,Buenos Aires,Comuna 9,4,0.2538,1.775,84.8549,1531.4872,1551.6932,1.00499681305162,102.317197519404,18322.6786576375,102.113188967181,3.59462759462759,2,5,15.7940213295376,10845.63008,-34.6533246972395,-58.498993422913
Brasil,Rio de Janeiro,S3O JO9O DE MERITI,1,0.0284,1.2626,,3520.62,3520.62,1.02951232901142,97.9036063207934,17296.4745940032,103.707740537519,3.00811976655671,6,5,35.3817405729649,13096.69888,-22.7851483895751,-43.365304379447
Brasil,Rio de Janeiro,NOVA IGUAUU,372,0.7137,5.4763,63.1418,973.3551,5307.9249,1.0412141962609,24.2345275482946,4483.8691464535,108.786815308738,2.8158321968959,2,1,523.715594401719,8374.51834,-22.6878389787266,-43.5017974354077
Argentina,Buenos Aires,Comuna 4,8,0.3611,2.2122,67.1673,1990.2022,2091.1138,1.02710094458938,79.5774179234776,14502.0145477246,104.423094241491,3.36175847457627,2,5,22.1922254589637,11141.12961,-34.6435755352241,-58.3881277966008
Brasil,Sao Paulo,S5O BERNARDO DO CAMPO,250,0.6106,4.1609,63.0867,1144.5564,6127.1173,1.08472281321204,22.9421646209159,4358.54225221981,112.269839787054,2.77809573361082,2,4,411.338692574651,10305.66081,-23.8129993037528,-46.5507845652859
Mexico,Toluca,Toluca,819,1.9133,7.528,64.7087,3298.9294,10113.2893,1.04088593477626,27.7806948006841,6173.14773455834,126.784725494832,2.80654424040066,3,1,430.334809326136,5874.204702,19.2970886751095,-99.6664054978886
Chile,Osorno,OSORNO,450,0.4714,5.4372,94.8936,44.5037,1740.8861,1.07530608140383,4.60831823481142,1054.82333452887,133.031737209176,2.85171960157865,1,2,956.09716506054,6403.129175,-40.6115170936935,-73.0865417215511
Colombia,Medellin,SABANETA,12,0.7654,3.7232,73.0304,89.5327,356.9831,1.14103051924715,25.0325729226166,5283.57122823704,124.808082155707,2.79466119096509,4,1,15.7794406999658,12274.86585,6.13823772800161,-75.6085510076425
Brasil,Joao Pessoa,JO0O PESSOA,339,1.6034,7.3092,60.9261,3964.326,8105.378,1.03187207425261,62.9910550812515,10148.4722845715,97.3658769804608,3.11470464431036,3,5,212.855618670066,7094.66353,-7.16540343315237,-34.8697841099032
Guatemala,Guatemala City,Chinautla,46,0.6868,2.0286,103.2105,4.9001,105.7265,1.18837473562356,15.1385666620878,2916.12272981319,108.974650662913,2.44121532364597,5,4,67.3775809009997,41704.04572,14.7264282526,-90.4975961184092
Argentina,Buenos Aires,General San Martín,22,0.3893,1.9107,60.2553,4151.7672,4796.4008,1.02345501294547,83.1901803919381,15623.8942489824,104.753514200636,3.50840163934426,3,5,56.6413004251236,8546.549309,-34.5537319253523,-58.564451807886
Mexico,Mexico City,La Magdalena Contreras,14,0.2207,2.8295,63.3532,435.2672,1634.2523,1.05251125268074,21.8498971376667,3798.82490331199,101.97351323123,2.69428891377379,2,4,63.753160539993,14112.75093,19.2689765067044,-99.2684128900208
Chile,Concepcion,CONCEPCIÓN,53,0.2456,4.0021,61.1189,264.0352,2236.8857,1.07918511890722,20.5148891837467,3081.46553819962,86.3885820834383,2.76776398632847,2,4,216.233193378129,8944.607399,-36.8342730574807,-72.9492056162795
Brasil,Ipatinga,IPATINGA,97,0.5883,5.5397,62.1297,639.1322,2994.9158,1.07105001794376,23.541526227281,4586.97234087876,117.419167900358,3.00324600046371,2,1,165.749661357052,6992.153419,-19.4389727492727,-42.6009219840406
Mexico,Monterrey,San Pedro Garza Garcaa,36,0.5087,3.2073,61.2867,1559.4162,3220.1507,1.11431784474238,50.01343886984,9753.04153544997,113.221447316227,2.81241379310344,2,1,71.080895062063,3570.448961,25.64459748276,-100.374757698287
Colombia,Florencia,FLORENCIA,112,0.0472,3.8357,185.0827,3.2426,768.0702,1.15213616458106,0.38231839585428,90.2176581444433,135.819476412042,2.92548298068077,1,3,2390.67753451332,15714.20019,1.72825723062746,-75.5778134555954
Brasil,Feira de Santana,FEIRA DE SANTANA,550,0.4112,4.2343,91.4777,235.6532,4639.9224,1.04541324729565,8.73932754249817,1736.04152184544,117.553563226929,2.83836437593663,2,2,1346.21341777023,8634.169394,-12.1897811911261,-39.0372671899154
Chile,Temuco,TEMUCO,223,0.4796,4.2068,66.3791,178.6126,2348.2999,1.07349870438438,15.6638025958395,2691.3194956569,99.2150681864228,2.88546558240751,2,4,465.787279644207,7792.056868,-38.6729965767878,-72.6678774033458
Chile,Santiago,CERRILLOS,4,0.2384,1.6936,94.8622,1611.2289,1643.8502,1.05642400461097,100.704205303674,14725.3168723732,88.1190086944797,2.92868137506413,2,5,16.8215418104113,4906.520748,-33.4995258833621,-70.7123435197365
Chile,Iquique,IQUIQUE,107,0.0468,2.8035,137.3131,6.1789,957.2998,1.08162676992606,1.22289970045267,330.051823471911,157.544811071635,3.1188086759469,1,6,2300.27041380313,12755.09513,-20.9255573191779,-70.0481582636267
El Salvador,San Salvador,SANTA TECLA,51,0.4702,2.7423,71.6586,97.616,910.6795,1.08728106466046,14.7364015480504,2797.9583443583,103.974859725369,2.60149713782474,4,4,109.253266121334,11480.76477,13.6478989245341,-89.3094153571386
