COUNTRY,L1,BECTUAREA,BECNURBPTCH,BECPTCHDENS,BECAWMNSHPINDX,BECAWMNNNGH,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECTPOP,BECPOPDENS,BECPRSBRT,BECPRSSUBWAY,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,LAT,LONG,POP,AREA,DENSPOP,BRT,SUBWAY,PM2.5,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,URBAN_PROF,TRANS_PROF
Mexico,Toluca,23179.8698,673,1.8506,12.0425,60.6011,12090.9584,18969.2009,1296376.0420000001,5592.682796,0,0,1.046537384,5.778243535,1211.3937970000002,119.7890461,2.775553998,19.28300399,-99.66670171,1296376.0420000001,23179.8698,5592.682796,0,0,17.344627300000003,,,,,,,,,,,3,5
Mexico,La Piedad,1339.9189999999999,70,2.6585,6.6596,60.8555,510.6926,1003.548,71865.78326,5363.438359000001,0,0,1.031126915,8.972362322999999,1420.613658,91.02985155,3.125597566,20.346419,-102.031827,71865.78326,1339.9189999999999,5363.438359000001,0,0,12.4959552,,,,,,,,,,,1,1
Mexico,Morelia,9517.858,196,1.2382,6.2553,63.1887,3768.1743,6267.1901,661814.6607,6953.397725,0,0,1.043127869,13.41917142,1874.6935629999998,81.84043755,2.988940795,19.69700406,-101.1850017,661814.6607,9517.858,6953.397725,0,0,12.7578534,,,,,,,,,,,2,3
Mexico,Uruapan,3570.658,130,2.2506,6.8741,60.4333,2113.1199,3418.3073,261632.7524,7327.293901000001,0,0,1.03238146,11.0389052,1618.612288,82.60900452,3.023691545,19.41666597,-102.0666655,261632.7524,3570.658,7327.293901000001,0,0,10.76754891,,,,,,,,,,,2,1
Mexico,Zamora,2014.38,31,0.8834,5.5719,60.3676,599.9358,1045.13,160250.6514,7955.333719,0,0,1.038518796,11.1400158,1508.651867,79.68757621,3.107558927,19.98333361,-102.26666999999999,160250.6514,2014.38,7955.333719,0,0,11.81679389,,,,,,,,,,,1,1
Mexico,Cuautla,3067.2892,101,1.8932,9.1679,60.7233,1647.5788,2865.6781,201054.4347,6554.790538,0,0,1.026281233,5.11690856,1014.361199,115.19117279999999,2.846906676,18.7999992,-98.94999679,201054.4347,3067.2892,6554.790538,0,0,20.33689205,,,,,,,,,,,2,5
Mexico,Cuernavaca,15486.9309,259,1.0694,7.9767,61.6439,8156.5024,12755.8015,787000.0784,5081.704885,0,0,1.068078954,6.057258973,1159.407214,109.7061085,2.717156105,18.92099707,-99.22100358,787000.0784,15486.9309,5081.704885,0,0,19.10117878,,,,,,,,,,,3,5
Mexico,Tepic,5133.597,70,0.8793,5.8526,60.2521,2520.0504,3907.8454,339035.6757,6604.248007,0,0,1.035020503,13.96259958,1886.770433,77.18433182,3.09732094,21.50800195,-104.8969976,339035.6757,5133.597,6604.248007,0,0,6.711301552999999,,,,,,,,,,,2,3
Mexico,Monterrey,55919.0928,654,0.7596,9.5315,61.2856,26438.4077,40706.8323,3746970.479,6700.702424,1,1,1.059543442,10.97357129,1694.3128739999997,92.43490393,3.0251772860000004,25.677,-100.3169966,3746970.479,55919.0928,6700.702424,1,1,8.41260745,,,,,,,,,,,4,1
Mexico,Oaxaca de Juarez,8251.653,134,0.975,9.5052,60.7339,4095.5433,6821.3343,500571.6752,6066.3221920000005,0,0,1.0383318209999999,6.572617987,1192.966421,105.71851869999999,2.9096617830000002,17.06200197,-96.71399962,500571.6752,8251.653,6066.3221920000005,0,0,8.719607843,,,,,,,,,,,3,4
Mexico,San Juan Bautista Tuxtepec,1523.6092,61,2.1058,4.8604,60.333999999999996,437.82599999999996,832.4357,90347.57736,5929.836202,0,0,1.032355885,4.064454791,747.1843276000001,103.83876590000001,2.949876746,18.10000039,-96.11666855,90347.57736,1523.6092,5929.836202,0,0,14.61363636,,,,,,,,,,,1,5
Mexico,Santo Domingo Tehuantepec,926.5502,38,2.2963,4.8202,61.027,452.5529,808.2652,55512.32212999999,5991.292659000001,0,0,1.063688672,10.15894661,1637.108326,91.89762882,2.841949778,16.33333399,-95.2333297,55512.32212999999,926.5502,5991.292659000001,0,0,11.59365325,,,,,,,,,,,1,1
Mexico,Puebla de Zaragoza,35085.3996,654,1.1740000000000002,11.0582,60.7054,15085.0587,23950.6718,2139522.659,6098.039183,1,0,1.033746865,6.418633548,1282.9845970000001,113.25821780000001,2.881295633,19.04863495,-98.19294263,2139522.659,35085.3996,6098.039183,1,0,19.40406223,,,,,,,,,,,3,4
Mexico,Tehuacan,3310.6479999999997,80,1.4976,5.9086,62.3185,1686.8049,2721.7699,228738.8554,6909.18265,0,0,1.017490304,8.222428352,1334.01493,91.82576168,3.132612274,18.465448000000002,-97.40476600000001,228738.8554,3310.6479999999997,6909.18265,0,0,12.9600726,,,,,,,,,,,2,2
Mexico,Teziutlan,404.1882,46,2.3035,2.8489,108.4611,12.8194,63.335,86741.03856,21460.46131,0,0,1.085478358,6.574036394,1238.884638,112.554106,2.7129951360000004,19.81666765,-97.34999843,86741.03856,404.1882,21460.46131,0,0,15.09268293,,,,,,,,,,,4,5
Mexico,Queretaro,15466.3992,216,0.8826,10.2595,60.8428,8895.3335,14075.4654,790632.2245,5111.931111,0,0,1.054986416,10.969871000000001,1622.803236,87.03931291,2.820009283,20.58299993,-100.3869986,790632.2245,15466.3992,5111.931111,0,0,13.59628378,,,,,,,,,,,3,1
Mexico,San Juan del Rio,3393.1827,87,1.4563,5.8315,61.1032,1467.5907,2583.7958,125680.0305,3703.9010740000003,0,0,1.051134716,5.68971799,1020.651669,106.40825249999999,2.9493142519999997,20.38333319,-99.99999992,125680.0305,3393.1827,3703.9010740000003,0,0,16.34487952,,,,,,,,,,,2,5
Mexico,Cancun,7732.8044,158,1.3502,6.2467,60.7256,4581.2274,6932.8921,554376.743,7169.159205,0,0,1.049311951,11.01004168,1754.6790239999998,91.77434762,2.994769633,21.159944,-86.851741,554376.743,7732.8044,7169.159205,0,0,4.501131222,,,,,,,,,,,3,1
Mexico,Chetumal,2465.0112,32,0.8598,3.873,60.3785,1519.1408,2293.6591,129536.5611,5255.011585,0,0,1.025285353,14.25839277,2046.180971,80.83258541,3.4462159860000003,18.49799701,-88.2909987,129536.5611,2465.0112,5255.011585,0,0,5.632978304,,,,,,,,,,,1,3
Mexico,Playa del Carmen,1723.8612,68,2.1932,5.0092,61.3173,675.4569,1214.8633,107278.3286,6223.146227,0,0,1.052871783,11.68516469,1830.3037359999998,88.17378146,3.10723192,20.643828,-87.068435,107278.3286,1723.8612,6223.146227,0,0,4.6591780819999995,,,,,,,,,,,1,3
Mexico,Culiacan,10551.698,214,1.2863,6.0302,60.583999999999996,3942.9933,6216.9887,566626.3912,5370.0060490000005,0,0,1.02494547,10.5572927,1641.242329,87.56381415,3.110435607,24.80499892,-107.38600159999999,566626.3912,10551.698,5370.0060490000005,0,0,6.204479769,,,,,,,,,,,3,2
Mexico,Los Mochis,4554.991,70,0.9891,6.5158,60.4977,2674.6904,4155.5443,215757.3158,4736.7242479999995,0,0,1.024214341,11.02205747,1835.256793,93.29009839,3.2263178239999997,25.76666642,-108.96666709999998,215757.3158,4554.991,4736.7242479999995,0,0,7.492612293,,,,,,,,,,,2,2
Mexico,Mazatlan,5320.084,88,1.0327,7.4179,60.3021,3034.1443,4860.1127,350136.042,6581.405579,0,0,1.059868392,15.35384533,1927.663515,73.21857466,3.200096743,23.36150697,-106.27000159999999,350136.042,5320.084,6581.405579,0,0,5.5871313670000005,,,,,,,,,,,2,3
Mexico,Ciudad Valles,2432.2512,51,1.2434,5.3123,61.1178,1072.3493,1808.3717,120159.0889,4940.244171,0,0,1.016268854,9.484323275,1562.868777,93.40163629,3.243562232,21.98333364,-99.01667012,120159.0889,2432.2512,4940.244171,0,0,12.15998112,,,,,,,,,,,1,2
Mexico,Rio Verde,1249.3806,31,1.3389,4.2074,60.4994,296.7962,550.0201,54792.78697000001,4385.598214,0,0,1.029889284,4.6418763819999995,926.0105494,113.4595045,2.9477413639999996,21.93333241,-99.9833297,54792.78697000001,1249.3806,4385.598214,0,0,9.832908162999999,,,,,,,,,,,1,5
Mexico,San Luis Potosi,16216.3839,211,0.8991,7.6445,61.06,9952.9488,14404.2173,905813.0008,5585.790422,0,0,1.037658702,9.310234932,1479.002834,91.77380722,2.9235598389999997,22.151997,-100.9799997,905813.0008,16216.3839,5585.790422,0,0,8.308673469,,,,,,,,,,,3,1
Mexico,Obregon,5085.3612,82,1.0764,5.4565,60.2189,3127.473,4684.955,250251.302,4921.014481,0,0,1.0216896340000001,10.86356539,1675.590941,88.55705318,3.144541017,27.479791,-109.93466699999999,250251.302,5085.3612,4921.014481,0,0,7.692791377000001,,,,,,,,,,,2,2
Mexico,Guaymas,2469.6906,39,0.8919,6.4319,60.1476,1152.5665,2040.6067,91284.91634,3696.2094979999997,0,0,1.030177233,8.235301357,1233.842325,85.73238142,2.95832268,27.93333241,-110.9000014,91284.91634,2469.6906,3696.2094979999997,0,0,8.263729246,,,,,,,,,,,1,1
Mexico,Hermosillo,13671.6336,144,0.7007,8.5316,60.611000000000004,8396.5989,12621.1262,602425.9731,4406.394652,0,0,1.036737671,9.656937368,1575.3505910000001,91.33973237,3.0144834539999996,29.09400307,-110.9619987,602425.9731,13671.6336,4406.394652,0,0,8.55581766,,,,,,,,,,,3,1
