L1,L2,COUNTRY,BECNURBPTCH,BECPTCHDENS,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECAWMNSHPINDX,BECAWMNNNGH,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,TRANS_PROF,TRANS_PROB,URBAN_PROF,URBAN_PROB,LAT,LONG
Queretaro,Huimilpan,Mexico,221,0.5697,1.1169,44.1033,2.8,222.971,1.12438054,0.866424087,482.4499809,326.1840069,2.64785553,2,0.9843,6,1.0000,20.4038437614755,-100.3142128737820
Queretaro,Querataro,Mexico,445,0.6519,2239.3949,10230.6684,7.8835,71.1132,1.055233718,30.66024211,4974.892549,95.34049697,2.814025709,4,0.9817,5,1.0000,20.7288053733731,-100.4527102928980
Tamaulipas,Reynosa,Mexico,659,0.2094,291.5972,7914.4419,8.7243,93.356,1.042777656,3.929304741,922.5112865,135.4660258,3.045380531,4,0.9978,5,1.0000,25.8102362203554,-98.3733606757613
Tamaulipas,R3o Bravo,Mexico,305,0.1927,13.3302,768.4272,3.0935,178.0105,1.04596118,2.376201845,777.3184692,189.1387465,3.160154366,4,0.8129,1,1.0000,25.7444091592239,-98.0378467584586
San Luis Potosi,Ciudad Fern,Mexico,90,0.1736,2.2831,130.0164,3.1788,281.6036,1.056808889,0.900217665,395.532993,257.5835001,2.895759717,3,0.9996,6,1.0000,22.0158086271966,-100.2115826501270
San Luis Potosi,Rioverde,Mexico,232,0.0757,2.7064,402.5417,4.0488,204.977,1.098110005,0.521949297,269.5004828,290.4269187,2.946209016,3,0.9692,1,1.0000,21.9619284319820,-100.0345196837760
Guanajuato,Salamanca,Mexico,455,0.6025,90.8076,1504.4492,4.501,166.9935,1.081465995,4.685132086,1181.066381,146.3180611,2.970004838,1,0.9977,1,1.0000,20.6251101222951,-101.1650961038740
Coahuila de Zaragoza,Arteaga,Mexico,349,0.2135,0.4564,63.3049,2.851,181.8222,1.094725967,1.053385362,437.8692317,237.4911238,2.903041825,3,0.8693,6,0.9715,25.3413576971307,-100.6423697219420
Coahuila de Zaragoza,Ramos Arizpe,Mexico,390,0.0578,2.1157,512.7147,4.2795,158.409,1.067181711,0.447770186,129.4840597,171.2941804,3.006423358,3,0.9997,1,1.0000,25.9137475961369,-101.2820652683180
Coahuila de Zaragoza,Saltillo,Mexico,624,0.1111,203.8527,8744.0082,5.6551,94.7436,1.039336938,3.098742315,572.0047662,105.937495,3.043056943,4,0.9762,5,1.0000,25.0291475924205,-101.1251086937750
Chiapas,San Cristtbal de las Casas,Mexico,61,0.1549,103.6659,1940.8935,4.6135,70.0659,1.077497725,4.571234961,1033.690847,129.8721278,2.909383625,1,0.9917,1,0.8609,16.6782971057001,-92.5899460616844
Guanajuato,Pur,Mexico,192,0.661,8.582,182.4968,2.8326,88.2357,1.056449365,2.012712456,544.4963628,157.1846246,2.862880886,4,0.5299,2,0.9076,20.9275156670775,-101.9285630603990
Guanajuato,San Francisco del Rinctn,Mexico,324,0.7621,30.0133,601.5454,4.2175,140.3865,1.047201538,2.795238402,823.2554123,167.916111,3.203479576,4,0.9042,1,1.0000,20.9191240819782,-101.7885196456280
Oaxaca,San Juan Bautista Tuxtepec,Mexico,352,0.4016,16.6143,554.8701,4.1778,111.7807,1.094745788,1.882534708,732.2867551,215.2410096,2.839773798,2,0.6585,1,1.0000,18.0285588880404,-96.0925379526345
Queretaro,San Juan del Rio,Mexico,490,0.636,116.642,1445.6218,4.6549,76.8687,1.089045029,4.384160549,1162.801933,156.0948303,2.898740554,1,0.9346,1,0.9994,20.3689115337109,-100.0003799147630
San Luis Potosi,San Luis Potosl,Mexico,526,0.3552,977.6689,9973.0291,5.6691,77.2609,1.042959243,10.36046527,1800.783928,100.3250226,2.940114487,3,1.0000,5,1.0000,22.2704789610188,-100.9608884348880
San Luis Potosi,Soledad de Graciano S,Mexico,234,0.7659,288.5443,2348.2343,4.4297,80.0512,1.037827824,15.53476406,2568.916088,97.12305225,2.804012346,3,0.9999,5,0.9402,22.2716261620253,-100.8551313593840
Sonora,San Luis R o Colorado,Mexico,384,0.0433,27.6433,4319.2981,4.4233,91.3611,1.026031736,0.919565448,241.2516332,137.7913677,3.632356362,3,1.0000,1,0.9795,32.0170355109676,-114.3512528468980
Oaxaca,Salina Cruz,Mexico,94,0.7134,186.1465,1192.012,5.2092,64.6888,1.070035628,26.01887731,4940.273066,106.9137631,2.723162584,4,0.8339,3,0.9870,16.1933894149766,-95.2195756693891
Oaxaca,San Blas Atempa,Mexico,13,0.0624,0.6846,88.7193,2.1847,1915.7378,1.075908392,1.813924216,526.577311,164.4008582,2.670542636,2,0.7905,4,1.0000,16.3578937556301,-95.1461761442938
Oaxaca,Santo Domingo Tehuantepec,Mexico,139,0.1161,4.9479,516.3767,4.3533,161.4291,1.06975784,1.983424759,540.3035232,151.8753853,2.860788863,3,0.9501,1,1.0000,16.2217104388830,-95.3915959546918
Tamaulipas,Altamira,Mexico,470,0.2829,37.2939,1248.9065,5.8229,95.4227,1.048229469,2.588268734,699.5579217,154.6810438,2.971148184,4,0.8743,1,1.0000,22.5419929189825,-98.0824522527934
Tamaulipas,Ciudad Madero,Mexico,69,1.4254,1806.5444,2848.1828,4.4359,61.4123,1.02026444,55.23964658,10085.03627,100.4801286,3.325252525,1,1.0000,3,0.9993,22.2795139978365,-97.8283930834353
Tamaulipas,P2nuco,Mexico,338,0.1067,1.5499,306.3241,2.9383,205.3285,1.160035136,0.757354503,411.0774878,303.8413104,3.042957746,3,0.9986,1,0.9767,22.1139862904367,-98.2563758874779
Tamaulipas,Pueblo Viejo,Mexico,130,0.4505,22.257,609.1061,4.0419,91.5879,1.058879218,3.789094048,949.3674337,138.5097219,3.167993631,4,0.9965,1,0.5602,22.1580635543991,-97.9248099381433
Tamaulipas,Tampico,Mexico,32,0.2795,1735.4072,4380.5734,3.3773,60.0965,1.028623149,38.01781976,6537.036258,97.72538861,3.250785012,4,0.9941,3,0.9859,22.2786121604554,-97.9012653182228
Chiapas,Tapachula,Mexico,567,0.5788,83.3225,1960.5168,4.9968,89.0914,1.0905465,4.566576182,1194.880909,146.3152451,2.944282061,1,0.9902,1,0.9998,14.9339684844231,-92.3047971732021
Colima,Armerna,Mexico,65,0.1591,2.0627,144.6971,3.1476,573.4184,1.089746267,1.508624902,573.1544027,210.4999338,3.00802139,3,0.9940,6,1.0000,19.0092461964656,-103.9984204339000
Colima,Tecoman,Mexico,228,0.2895,15.1615,679.3238,3.6222,153.1496,1.070252989,2.478943158,813.4036729,177.6111321,3.147272727,4,0.8524,1,1.0000,18.8628269501804,-105.0402564297450
Puebla,Santiago Miahuatlun,Mexico,52,0.5539,12.6433,249.4987,3.3767,128.3591,1.008431693,2.97349909,838.5778032,147.8485545,2.942622951,4,0.9366,1,0.9999,18.5554577564485,-97.4248659657437
Puebla,Tehuaccn,Mexico,254,0.4596,161.8548,2270.5821,5.0671,73.7908,1.024695341,6.953561699,1257.256024,102.2231279,3.104143084,1,1.0000,1,0.9014,18.4612876517969,-97.4450837654248
Nayarit,Tepic,Mexico,306,0.1872,125.5105,3728.3056,6.2962,84.9701,1.06772199,6.331261252,1050.117356,94.77323403,3.032900217,1,1.0000,1,0.9118,21.6215899866946,-104.8404864653050
Nayarit,Xalisco,Mexico,106,0.2105,5.8052,321.7195,2.7194,130.7955,1.121727014,2.963003198,581.6716494,110.4114263,3.025438101,4,0.8790,1,0.9338,21.3908620808226,-104.9617614307220
Puebla,Chignautla,Mexico,35,0.2362,0.0877,19.1502,2.8937,166.356,1.094426677,3.319938209,1024.890094,184.3308236,2.81031614,2,0.9299,6,0.9999,19.7355590081367,-97.4365572755378
Puebla,Teziutl n,Mexico,115,1.2444,3.4315,64.4528,2.8515,111.497,1.109628756,15.5154876,3622.34996,133.1064691,2.539303483,2,0.9825,6,0.9999,19.8638057887300,-97.3585755124415
Mexico,Almoloya del Rro,Mexico,23,2.5128,11.696,84.241,2.8997,64.518,1.050412917,12.27514914,3224.912791,151.4654466,3,3,0.9996,2,0.9983,19.1587797944327,-99.4918729888977
Mexico,Atizapmn,Mexico,29,3.3986,11.5624,80.903,3.1959,67.9504,1.031139022,18.41261967,5992.138099,198.5288168,3.137931034,3,0.6811,2,0.9999,19.1755455578039,-99.4999751583238
Mexico,Capulhuac,Mexico,32,1.5293,32.1596,154.0972,3.308,62.306,1.030091881,15.18648168,3777.871353,145.2644734,2.970744681,3,0.9924,2,0.9963,19.2087020463828,-99.4597383125030
Mexico,Texcalyacac,Mexico,10,0.4045,2.3046,70.4205,3.6287,60.7823,1.02933802,3.137422053,1024.883802,190.1478804,2.956989247,1,0.7964,6,0.9685,19.1296440001067,-99.5064291037070
Mexico,Tianguistenco,Mexico,135,1.0256,15.1119,230.6886,4.0411,77.1847,1.049667248,5.872789288,1818.246,185.5722897,2.917480999,1,0.9998,2,0.9989,19.1623001920333,-99.4321637855249
Mexico,Xalatlaco,Mexico,68,0.6285,5.0993,162.3375,4.0126,66.1699,1.108239707,4.375112729,1877.093545,262.4968066,2.873417722,2,0.5302,2,0.7772,19.1652452238360,-99.3592706348982
Baja California,Playas de Rosarito,Mexico,199,0.3982,78.0245,1411.8303,5.5191,79.9346,1.070013647,6.997343769,1780.661625,144.6434562,3.001457018,1,1.0000,1,0.9999,32.2529419367848,-116.8907398000360
Baja California,Tecate,Mexico,471,0.1753,5.7447,624.2372,3.6556,145.9897,1.10587082,0.866076,354.4048905,228.7642067,2.8101945,2,0.7990,1,1.0000,32.4408886836087,-116.2689751779150
Baja California,Tijuana,Mexico,754,0.6105,1074.2313,6373.1468,6.9052,65.2464,1.06454677,23.10639982,4432.182503,107.6357745,2.782594435,4,0.7364,5,1.0000,32.4040612564278,-116.8198286938470
Tlaxcala,Amaxac de Guerrero,Mexico,29,2.545,3.9798,33.7273,2.9777,76.1845,1.046798015,15.62768678,4349.745105,167.7512216,2.847533632,3,0.9650,2,0.9985,19.3620705389874,-98.1815233896108
Tlaxcala,Apetatitlpn de Antonio Carvajal,Mexico,47,4.0435,22.44,101.8317,3.012,66.0278,1.052954666,22.77336075,6626.416686,181.2614199,2.849529781,4,0.9538,2,1.0000,19.3515040057150,-98.1946808291632
Tlaxcala,Apizaco,Mexico,82,1.8692,226.8842,789.8735,3.9855,84.0023,1.028600782,47.73577552,7783.384777,92.28910619,3.238825032,4,0.9994,5,0.9972,19.4232616635368,-98.1272522946075
Tlaxcala,Chiautempan,Mexico,57,0.7384,73.09,569.3197,3.7608,63.8511,1.022292313,11.87699664,3242.912522,159.533731,2.958791209,3,0.9998,2,0.7581,19.2897596949432,-98.1311055257359
Tlaxcala,Contla de Juan Cuamatzi,Mexico,60,2.2943,25.034,143.2195,4.0512,63.1614,1.028946846,12.55237467,4776.774235,232.1269135,2.892670157,3,0.9839,2,0.9978,19.3199606379016,-98.1333946910507
Tlaxcala,Cuaxomulco,Mexico,20,1.2023,0.1091,5.7793,2.5033,121.1175,1.058636979,5.071503649,2305.045821,273.9949975,2.619469027,1,0.9199,6,1.0000,19.3499888735234,-98.0916280467332
Tlaxcala,La Magdalena Tlaltelulco,Mexico,55,4.654,52.1522,192.0928,5.8488,64.2022,1.018107405,18.52315674,6269.21741,213.9645212,2.944223108,3,0.5707,2,0.9999,19.2780566730047,-98.1914075135516
Tlaxcala,Panotla,Mexico,70,1.1493,5.8686,73.0446,3.1502,67.8413,1.082989659,8.731044689,2739.77247,185.5040899,2.775449102,2,0.6873,6,0.6898,19.3521176894095,-98.2841533813854
Tlaxcala,San Damicn TexTloc,Mexico,6,0.5893,10.1327,96.6453,2.9962,70.0518,1.051018603,12.47397544,2540.388791,125.3262191,2.68125,3,0.9987,2,0.9815,19.2861813456262,-98.2985025712765
Tlaxcala,San Francisco Tetlanohcan,Mexico,16,0.4057,5.2769,128.9694,4.6506,62.5902,1.07585239,2.240953568,945.9847167,270.2878154,2.846153846,4,0.7663,2,0.8682,19.2571111923158,-98.0840438166176
Tlaxcala,Santa Cruz Tlaxcala,Mexico,48,1.8547,1.649,21.3504,2.9336,97.2543,1.06380663,14.4475417,4488.561311,188.4123474,2.701244813,3,0.7431,6,0.9269,19.3529420961352,-98.1305674047282
Tlaxcala,Santa Isabel Xiloxoxtla,Mexico,33,5.4694,18.3951,86.8458,5.805,66.1496,1.047891656,15.63357242,5037.895257,208.2558331,2.818965517,3,0.8680,2,1.0000,19.2624637720814,-98.2065792197206
Tlaxcala,Tetla de la Solidaridad,Mexico,139,0.8191,1.209,42.7223,3.6324,78.3392,1.058644247,3.913214268,1423.563369,221.1169045,2.919689119,1,0.9578,6,0.9216,19.4822441636735,-98.0763529102178
Tlaxcala,Tlaxcala,Mexico,88,1.6891,505.938,1373.7383,6.0502,62.8578,1.048178153,40.70244841,7623.615654,107.6565256,2.659131049,4,0.9999,3,0.9999,19.3095303108492,-98.2366625343979
Tlaxcala,Tocatlcn,Mexico,17,1.1952,1.1329,24.5273,3.5144,62.307,1.082876767,6.909999941,2380.865947,220.0697733,2.775,2,0.5350,6,0.9072,19.3888421913379,-98.0161463261596
Tlaxcala,Totolac,Mexico,38,2.7517,96.8694,305.1456,4.7225,60.8548,1.068963862,29.09896368,6532.675819,133.182707,2.557553957,4,0.8074,2,0.9276,19.3361358365219,-98.2485596640909
Tlaxcala,Tzompantepec,Mexico,51,1.3283,2.9396,48.42,3.0129,128.2491,1.073242235,12.32913105,3213.515315,158.2482059,2.845342707,3,0.9202,6,1.0000,19.3807213015930,-98.0852304590778
Tlaxcala,Xaloztoc,Mexico,52,1.2536,10.7777,124.6476,4.9387,66.9885,1.04241356,10.99936919,3213.957857,176.4702463,3.051181102,3,0.9999,2,0.9890,19.4161713208659,-98.0291535881649
Tlaxcala,Yauhquemehcan,Mexico,67,1.8218,35.8953,235.7428,3.2362,66.4511,1.064333142,24.03773244,6167.483647,154.2226271,2.699115044,4,0.8744,2,0.9985,19.4022433400558,-98.1779119402109
Mexico,Almoloya de Jurrez,Mexico,379,0.7897,1.4079,61.1556,3.1455,129.2151,1.102661282,1.895482999,759.901498,231.4351048,2.586484312,2,0.9875,6,0.8079,19.4055778152706,-99.8294539487381
Mexico,Calimaya,Mexico,119,1.1559,8.5736,94.3538,3.2409,100.5794,1.09407301,9.922386399,2353.419408,136.4631583,2.66918429,2,0.7685,6,0.6249,19.1655304538687,-99.6432754133435
Mexico,Chapultepec,Mexico,32,2.6689,7.3624,58.6965,2.8056,64.8763,1.021910945,18.07759796,4894.703079,153.3138509,2.515923567,3,0.7042,2,0.9984,19.2065058378356,-99.5504536806437
Mexico,Lerma,Mexico,276,1.1963,62.6744,505.437,2.6115,68.4701,1.090432735,12.27017908,3687.373,177.3929579,2.67634052,2,0.9321,2,0.8835,19.3450740469349,-99.4748581885622
Mexico,Metepec,Mexico,96,1.4251,1784.6668,3030.4921,6.0702,60.5735,1.072604829,52.43808395,10199.94407,110.5504787,2.678678679,1,0.9559,3,0.9976,19.2473854571020,-99.5883660568435
Mexico,Mexicaltzingo,Mexico,35,3.1032,30.8484,156.7691,2.6325,67.4366,1.017024328,11.10291534,3315.290773,168.7136723,3.100671141,3,0.9999,2,0.9998,19.2112474702341,-99.5840223991342
Mexico,Ocoyoacac,Mexico,125,0.8978,18.9455,239.6355,4.4315,100.7306,1.089787966,4.819807441,1824.176059,223.7045064,2.82566586,1,0.5006,2,0.8502,19.2594662302012,-99.4066406582909
Mexico,Otzolotepec,Mexico,211,1.8784,10.8983,171.0109,3.5893,76.8072,1.087572228,2.018783456,1411.483727,434.3650976,2.626623377,2,0.9847,2,1.0000,19.4506351257822,-99.5272923733085
Mexico,Ray,Mexico,42,1.8276,6.3882,56.8748,2.7381,85.4214,1.036686525,5.624933389,1632.611691,169.2014216,2.629213483,1,0.9999,2,0.8360,19.1388795879781,-99.5670751041644
Mexico,San Antonio la Isla,Mexico,43,1.7015,20.8406,137.5976,2.6159,67.9128,1.071992571,17.49115904,3274.138688,105.441458,2.637704918,2,0.5382,2,0.9986,19.1688824687235,-99.5512864809556
Mexico,San Mateo Atenco,Mexico,24,1.2702,949.9855,1320.8819,3.7869,60.9957,1.0206316,25.42972066,8202.488131,190.4573986,3.134686347,4,0.9555,3,0.9998,19.2655303461283,-99.5396880108299
Mexico,Temoaya,Mexico,201,1.0691,1.4179,36.3343,3.2165,98.2107,1.078576417,2.199994015,1088.287856,298.2404347,2.759689922,2,0.9416,6,0.9971,19.4849595981451,-99.6024694649950
Mexico,Tego del Valle,Mexico,105,0.5037,10.1888,216.7306,3.1477,78.7015,1.067780219,3.463322835,1159.967725,192.3722727,2.836847947,1,0.7777,2,0.9932,19.0816644071866,-99.6292609564882
Mexico,Toluca,Mexico,819,1.9133,3298.9294,10113.2893,7.528,64.7087,1.040885935,27.7806948,6173.147735,126.7847255,2.80654424,4,0.9810,5,1.0000,19.2970886751095,-99.6664054978886
Mexico,Xonacatlpn,Mexico,49,0.9167,18.6587,205.2282,3.1149,89.9214,1.103021179,3.532248231,1753.842049,288.4995302,2.79253112,2,0.9596,2,0.9968,19.4369510567669,-99.4675987320655
Mexico,Zinacantepec,Mexico,244,0.7874,56.0732,761.7736,4.6636,71.7587,1.057995774,6.055436134,1791.270726,173.6227871,2.72418136,1,0.9961,1,0.9453,19.2154040429789,-99.7977031105995
Coahuila de Zaragoza,G0mez Palacio,Mexico,629,0.7468,227.3798,2624.085,4.5617,104.96,1.043241016,9.154229748,1778.217501,111.6430965,3.012829094,1,1.0000,1,0.9313,25.7279773191250,-103.4906318390570
Coahuila de Zaragoza,Lerdo,Mexico,290,0.135,13.0768,805.5761,3.196,143.3977,1.040125423,1.701118238,429.2696004,137.9198252,3.087703229,3,0.9994,1,1.0000,25.4776452982053,-103.6858344050420
Coahuila de Zaragoza,Matamoros,Mexico,353,0.4381,8.1383,324.6765,3.5783,122.708,1.058213063,2.159473575,607.713518,159.0936867,3.058070866,4,0.6290,1,1.0000,25.5598248520734,-103.2150636932900
Coahuila de Zaragoza,Torreen,Mexico,309,0.241,778.4894,8755.7977,8.101,74.6939,1.055746952,13.61844235,2254.71272,95.4563264,3.089849318,3,1.0000,5,1.0000,25.1700752055242,-103.2489193359490
Hidalgo,Atitalaquia,Mexico,89,1.4255,66.2106,280.4048,3.9247,66.4323,1.088365427,3.616261869,1222.237695,191.3274513,2.714285714,2,0.9444,2,0.9913,20.0547456369165,-99.2213749180608
Hidalgo,Atotonilco de Tula,Mexico,173,1.4146,16.0108,125.7464,3.2242,92.8877,1.06310335,2.456228668,1096.936124,274.1286221,2.767955801,2,0.5116,2,0.9999,19.9734454788838,-99.2313764159452
Hidalgo,Tepeji del Rlo de Ocampo,Mexico,240,0.6793,17.2606,343.2159,4.02,76.9234,1.098236794,2.099900848,824.0714701,235.9028218,2.810169492,2,0.7516,2,0.9182,19.9026668127815,-99.3635011096528
Hidalgo,Tlahuelilpan,Mexico,20,0.71,25.956,204.782,3.1942,71.6478,1.039058947,10.73105903,2609.730357,134.6648628,3.146892655,3,1.0000,2,0.9969,20.1343668555573,-99.2085499210581
Hidalgo,Tlaxcoapan,Mexico,51,1.2052,13.4133,124.103,3.2425,170.4736,1.066555778,5.854390907,1587.294207,164.6611726,2.882758621,1,0.9980,1,0.9818,20.0971224115127,-99.2370492939622
Hidalgo,Tula de Allende,Mexico,272,0.8094,50.943,678.9669,6.2574,97.3658,1.064364647,4.756624426,1267.043423,149.4636213,2.694796062,1,0.9353,1,0.9996,20.0641292329354,-99.3767424994851
Hidalgo,Cuautepec de Hinojosa,Mexico,206,0.5267,2.1738,90.3965,3.2506,167.2741,1.165300868,0.457532007,404.6623866,511.898048,2.665271967,2,0.9845,6,0.9995,19.9843084357049,-98.2816682427377
Hidalgo,Santiago Tulantepec de Lugo Guerrero,Mexico,97,1.5098,15.9765,127.803,2.8373,84.4294,1.069491758,1.439122051,540.284282,222.3862859,2.75,3,0.6391,2,1.0000,20.0356510331649,-98.3927766466091
Hidalgo,Tulancingo de Bravo,Mexico,292,1.3447,108.113,874.692,4.1369,84.4878,1.053433319,10.1494885,2274.239711,128.9226554,3.056894508,3,1.0000,1,0.9828,20.1236012109835,-98.3509396858993
Chiapas,Berriozdbal,Mexico,164,0.4664,4.8192,235.0469,2.7022,108.6758,1.084582597,2.508869237,645.4732726,140.7649997,3.155919153,4,0.7885,6,0.9535,16.8666066875024,-93.3190748451700
Chiapas,Chiapa de Corzo,Mexico,190,0.2289,1.1099,91.0146,3.1687,143.9169,1.137348862,1.492833845,479.9127244,181.6414301,2.918354017,3,0.8210,6,0.9992,16.5980714035852,-92.9706317640523
Chiapas,Tuxtla Gutierrez,Mexico,200,0.5975,1388.101,6236.4193,5.7239,64.377,1.056110389,40.4055378,6560.415532,91.34962094,2.944522173,4,0.9992,3,0.5385,16.7394466446616,-93.1372853470051
Guanajuato,Morole,Mexico,50,0.3131,25.4506,494.8132,3.4692,93.6474,1.040684872,6.383418959,1212.998579,109.4850599,2.823805795,1,1.0000,2,0.8011,20.0843156174651,-101.2446892695040
Guanajuato,Uriangato,Mexico,122,1.0501,40.2116,425.8025,4.3795,88.3732,1.056223489,9.005166615,2288.84821,148.1137775,2.856254856,1,0.9997,2,0.9911,20.1196923861887,-101.1526159734510
Michoacan,Uruapan,Mexico,357,0.3527,116.4741,2803.4415,6.0247,83.2565,1.067209413,6.173451029,1107.991785,100.5787398,2.990930915,1,1.0000,1,0.9964,19.4436370882365,-102.1056450575150
Veracruz de Ignacio de la Llave,Alvarado,Mexico,307,0.3715,1.4694,98.4344,3.2659,116.1692,1.075260296,1.409758263,454.2633431,184.0404553,2.811256005,3,0.7245,6,0.9552,18.7999500467963,-95.8503361796690
Veracruz de Ignacio de la Llave,Boca del Rro,Mexico,75,1.9721,1074.3972,1960.1799,3.491,60.7134,1.038512267,74.84363897,12167.02972,93.92045583,3.201669878,1,1.0000,3,1.0000,19.1174053141518,-96.1210055459550
Veracruz de Ignacio de la Llave,Jamapa,Mexico,80,0.6058,0.719,57.9016,2.179,156.2033,1.079464121,1.129271011,479.5745164,237.6919004,3.229411765,3,0.9996,6,1.0000,18.9996840324607,-96.2532305503744
Veracruz de Ignacio de la Llave,Medellen,Mexico,370,0.9316,3.6156,126.8165,2.9343,106.1813,1.109136884,36.52442315,6351.933303,101.1356414,2.917022726,4,0.9919,6,0.8695,18.9882777452855,-96.1619109021807
Veracruz de Ignacio de la Llave,Veracruz,Mexico,270,1.093,1370.0711,4273.5102,4.6303,72.1084,1.041431214,43.76023854,7297.58594,94.77881048,3.143138381,4,0.9992,3,0.8983,19.1858263437648,-96.2216682442652
Tamaulipas,Victoria,Mexico,438,0.2993,177.9709,4176.4326,4.8525,70.4554,1.031118423,5.607234732,1034.715036,105.2936724,3.102115323,1,1.0000,5,0.5153,23.6970194800719,-99.1666509627154
Tabasco,Centro,Mexico,1093,0.6365,147.6418,2692.7537,6.991,79.98,1.098824335,3.297958722,1108.350855,190.9681618,2.760368031,2,0.9727,5,0.9225,18.0091035387581,-92.8602106968096
Tabasco,Nacajuca,Mexico,278,0.5195,3.1097,111.4123,3.9429,79.6488,1.12099577,1.850527072,844.0111552,260.3254638,2.685649203,2,0.9878,6,0.6588,18.1878649681875,-92.9486233276095
Veracruz de Ignacio de la Llave,Banderilla,Mexico,27,1.363,32.9731,231.4951,4.1183,86.3302,1.102520974,15.87835403,3454.826977,122.7778084,2.436170213,2,0.9786,2,0.9999,19.5867863783265,-96.9429402486547
Veracruz de Ignacio de la Llave,Coatepec,Mexico,142,0.7022,17.232,343.8968,3.7534,89.7662,1.110292257,6.800116397,1956.861415,161.3231725,2.554752066,2,0.8307,2,0.9669,19.4475469006985,-96.9305461877236
Veracruz de Ignacio de la Llave,Emiliano Zapata,Mexico,241,0.5799,1.5539,59.1101,2.496,164.895,1.109257572,4.916082714,1418.062536,166.6495568,2.630921777,2,0.8871,6,0.9997,19.4400058657317,-96.7314361667481
Veracruz de Ignacio de la Llave,Jilotepec,Mexico,39,0.6936,0.5818,24.6936,2.4182,120.5636,1.170615272,3.358385745,1548.590967,272.93216,2.452898551,2,0.9946,6,0.9999,19.6111874974217,-96.9164818051631
Veracruz de Ignacio de la Llave,Rafael Lucio,Mexico,12,1.0411,2.5439,33.9013,3.1065,80.3521,1.086233458,9.495922718,2677.063908,168.5374543,2.506493506,2,0.8945,6,0.9657,19.5995905667439,-96.9848261382766
Veracruz de Ignacio de la Llave,Tlalnelhuayocan,Mexico,45,1.2268,0.7887,25.944,2.3084,92.4342,1.148156892,5.745962075,1851.890969,183.1806888,2.351190476,2,0.9066,6,0.9945,19.5411119471419,-96.9830359944544
Veracruz de Ignacio de la Llave,Xalapa,Mexico,122,0.9795,1716.1544,4294.746,4.9001,68.7973,1.066413789,70.53710026,10149.9005,83.18591578,2.825821943,1,0.9948,3,0.9826,19.5438697970885,-96.8883447697376
Zacatecas,Guadalupe,Mexico,243,0.2975,29.8791,880.2074,4.3373,104.7711,1.056232952,4.010076339,838.4628586,119.1897825,2.866996292,4,0.9995,1,1.0000,22.7802029355548,-102.4076293991940
Zacatecas,Morelos,Mexico,115,0.6359,1.0284,63.6457,3.201,87.682,1.045785474,1.853995214,605.2950725,188.3976943,2.875912409,3,0.9853,6,0.9898,22.8524626785874,-102.6728816408370
Zacatecas,Zacatecas,Mexico,185,0.4192,40.2818,919.5409,5.1878,102.1029,1.069559653,6.808188755,1298.781505,114.1505861,2.923587082,1,0.9999,1,1.0000,22.7357345678949,-102.6780785870740
Michoacan,Jacona,Mexico,88,0.7417,34.5535,527.8022,4.3093,73.3172,1.027351075,8.791800834,1381.709454,92.30663553,3.059931507,1,1.0000,2,0.9670,19.9349414437229,-102.3160019471710
Michoacan,Zamora,Mexico,128,0.3824,54.2446,793.0767,4.6053,133.5379,1.046501166,9.677291551,1607.154987,97.50279564,3.040384615,1,1.0000,1,1.0000,20.0329817741346,-102.2640703846690
CHINANDEGA,Chidega,Nicaragua,122,0.1849,8.3093,568.2015,4.0619,94.5525,1.061981156,2.15952087,551.9090574,143.2711435,2.916334661,4,0.6115,1,0.5900,12.7173949458397,-87.0181297998640
CHINANDEGA,El Viejo,Nicaragua,137,0.109,0.9852,260.3836,3.2947,107.6276,1.107451904,0.456863911,310.852174,380.7102525,2.89539749,3,0.7214,6,0.7959,12.8104488731743,-87.4076972658682
ESTELI,Esteli,Nicaragua,159,0.2014,9.6621,734.7032,3.9249,90.2982,1.089305718,2.148649198,479.9759686,127.1484392,3.03125,3,0.6626,1,0.9155,13.1306644134026,-86.3473771729620
LEON,Leon,Nicaragua,249,0.3084,17.4622,893.8516,4.433,90.446,1.062836222,3.210618461,884.7260237,156.5982447,2.948331194,4,0.9928,1,0.9997,12.3940574358576,-86.8758873875541
MANAGUA,Ciudad Sandino,Nicaragua,102,2.1051,30.0944,242.4394,4.6521,66.218,1.047632017,14.70482393,3169.360539,126.2552817,2.90382387,3,0.9986,2,0.9967,12.1376544907258,-86.3617586212470
MANAGUA,El Crucero,Nicaragua,64,0.2861,0.0754,15.784,3.1866,122.4999,1.106688344,0.550902179,402.5222095,417.5200246,2.403225806,2,0.9866,6,0.9994,11.9921073696605,-86.3534378650446
MANAGUA,Managua,Nicaragua,608,2.262,3107.265,8061.0695,5.8899,61.7947,1.045240838,51.55656792,8084.590034,90.55477468,2.894661154,4,0.9999,5,1.0000,12.1065995137645,-86.2523215950226
MANAGUA,Mateare,Nicaragua,111,0.375,5.6057,259.0397,2.7851,86.3231,1.063071387,3.356390441,921.9792053,158.8743026,2.891735537,4,0.9940,2,0.9174,12.2072323304390,-86.4088552600245
